Identificador|periodo|DIAS1|DIAS2|DIAS3|DIAS4|DIAS5|DIAS6|DIAS0|Numero_Producto|GENERO|Saldo_Mora1|Cupo|Saldo_Mora2|Saldo1|Saldo_Mora3|Saldo2|Saldo_Mora4|Saldo3|Saldo_Mora5|Saldo4|Saldo_Mora6|Saldo5|Saldo6
92966453308|201712|NA|NA|NA|NA|NA|NA|0|1|M|32614|2117983,45|29332|1677308|64411|1712387|19038|1016036,14|12627|459848|6567|219699|2977
92966443764|201806|0|0|0|0|0|0|0|1||||||||||0|0|0|0|0
92966456052|201712|NA|NA|NA|NA|NA|NA|0|1|M|0|7360141,09|0|6830795,31|0|6295560,12|0|5754369,99|0|5207158,68|0|4653859,04|4094403,74
92966457353|201712|0|0|0|0|0|0|0|1|F|0|0|0|0|0|0|0|0|0|0|0|0|0
92966446286|201709|58|NA|NA|NA|NA|NA|88|1|M|61040|76910740,44|0|75837827,11|0|74815218,41|58583|73840345,36|0|72737342,83|0|71681843,68|72169897,19
92967463423|201803|0|0|0|0|0|0|0|1|M|0|45434291,53|0|45006374,96|0|44574237,71|0|44137838,48|0|43697134,94|0|43252084,77|42802644,66
92966451073|201709|0|0|0|0|0|0|0|1|M|||0|0|0|0|0|0|0|489000|0|0|0
92966486893|201806|0|0|21|0|0|0|81|2|F|||||||||||||
92966450845|201806|0|0|0|0|0|0|0|1|M|||||||0|56000000|0|56000000|0|56425079,36|55112816,5
92966461703|201712|0|0|0|0|0|0|0|1|F|||||||||||||
92966517632|201709|0|0|0|0|0|0|0|1|M|113731|5069653|123118|5225781|125536|5418116|128893|5080543|527919,53|5607446|1027971,44|5723287|4536693
92966512480|201809|92|30|28|62|59|NA|90|3|M|496460.41|20782292.36|802647.57|20858948.81|1002591.68|20826339.88|1051915.25|20640048.06|645606.88|19995020.95|1155570|20279889.95|20170701.25
92966524768|201709|0|0|0|0|0|0|0|1|M|25505|2545578,92|78323|2615296,92|30769|2896389,92|92365|2957985,92|90681|2843015,17|76752,49|2880694|2940246,26
92966442625|201809|0|NA|NA|NA|NA|NA|0|2|M|0|64848068.33|0|64460401.7|0|64067910.6|0|63670534.36|0|63268213.37|0|62860884.94|62448487.42
92966443443|201712|0|0|8|41|0|0|9|2|M|909|22925|162|1274788|24294|831158|493862,27|496951,27|0|444964|6312|1955333|2222374
92966462400|201806|0|0|0|0|0|0|0|1|F|0|0|0|0|0|0|0|0|0|0|0|0|0
92966450182|201712|0|0|25|0|0|26|25|4|M|75755|39269155,19|0|38722985,96|0|38246890,3|80190|37845233,44|79376|37356751,84|0|36783817,5|36362113,48
92966452168|201803|37|37|36|7|7|4|32|1|M|221856,41|9118677,17|221697,51|8994560,45|221645,81|8869374,33|208082,25|8729489,73|221611,26|8615499,05|208143,65|8473302,08|8356550,39
92966486948|201709|42|72|0|14|42|70|10|1|F|495291,2|2063999,19|1934619,08|1925655,08|43491|1972148,08|123342,68|2018636,08|206397,93|2066097,08|40257|1820365,75|1812682,75
92966516705|201806|0|0|9|0|11|0|0|1||0|0|0|0|0|0|0|43088|39085|59792|44850|42882|219
92966448817|201803|4|5|34|0|0|0|2|1|M|0|50697442,3|0|50335589,03|0|49970356,51|895999,07|50497712,76|896085,56|50125714,08|895526,38|49749595,33|49370467,6
92966473733|201709|42|0|0|0|0|0|10|1|F|130655|6256625|417143|6392197|5448|1015348|3240|3240|70325|1100683|12381|10985|3057097
92966478849|201709|0|13|41|75|0|8|43|3||245562,35|3034052,76|442478,7|3100864,76|167295,21|2767126,76|2719817,76|2711386,76|47474|2778071,76|143650,03|2838493,76|2706228,76
92966459031|201806|0|0|0|0|0|0|0|1|F|0|0|0|0|0|0|0|0|0|0|0|0|0
92966476969|201806|10|10|7|10|0|0|0|1|F|0|26105111,95|0|25540403,15|0|24970762,52|0|24396146,44|0|23816510,8|0|23231813,46|22642008,78
92967459587|201712|0|0|0|0|0|0|0|2|F|0|0|0|0|0|0|0|0|50015|2954615|106333|2997490,66|2806467,07
92966466686|201712|0|4|0|0|0|5|4|1||0|45836877,23|0|45318602,52|0|44793093,31|0|44260247,29|0|43719963,12|0|43172136,46|42616661,97
92966475178|201809|0|0|0|0|0|NA|9|1||63665|2276646.72|69170|2586117.55|63856|2322662.55|51682|2278907.84|48985|2277731.55|48743|2012820.55|1833390.68
92966511767|201709|0|0|0|0|0|0|0|1|M|0|13199684,98|0|12982866,57|0|12763192,54|0|12540625,58|0|12315128,39|0|12086661,63|11855185,98
92966443969|201709|0|26|0|0|0|0|56|1|M|336440,92|2220051,4|313177,75|2120896,96|429304,28|2159891,22|0|1652192,36|0|1572515,15|0|1491534,03|1410472,69
92966524221|201809|0|0|0|0|0|NA|0|1|M|||||||||||0|297067.59|320610
92966486825|201806|33|34|62|64|94|91|1|3|F|||||||||||0|42646822,09|42670856,87
92966441383|201712|0|0|0|0|0|0|0|1|M|0|35147735|0|34611121,76|0|34067719,79|0|33517436,9|0|32960186,72|0|32395879,89|31824428,02
92966452168|201709|0|0|0|0|0|0|0|1|M|0|0|0|0|0|0|0|0|0|0|0|0|0
92966505266|201709|0|0|0|0|0|0|0|1|F|3222|402873,85|585|585|0|0|9520|510320|58364|6058364|86841|86841|0
92966444344|201712|NA|NA|27|28|59|NA|27|1||1751240|1751240|||2014227|2014227|2048718|2048718|2090000|2090000|||
92966464727|201803|0|0|0|0|0|0|0|1|F|0|0|0|0|0|0|0|0|0|0|0|0|0
92966454924|201712|61|89|55|60|60|89|27|3|M|||||||||||||9819692,94
92966497229|201806|0|0|0|0|0|0|10|1|F|22842|983234|27472|1887624|82704|3679632|537827,26|3510729|54845|2070002|370148,83|2115253|3095970
92967461702|201806|55|0|0|28|58|86|23|1||0|0|0|0|0|0|0|0|0|0|0|0|0
92966476841|201809|1|0|0|0|0|NA|0|2|F|1937187.58|41727235.48|1932261.49|40336510.44|1930966.84|38933692.89|0|35585300.07|184188.25|34335979.33|0|32726744.25|31235790.23
92966509808|201709|0|0|0|0|0|0|0|1||||||||||||||
92966456023|201803|0|0|0|0|0|0|0|1||||||||||||||0
92966476999|201803|5|6|0|0|0|0|3|1|F|0|24409892,94|0|24061629,38|0|23707209,97|0|23346526,39|66283,21|23045750,55|0|22605919,44|22280637,97
92967585574|201809|0|0|0|NA|NA|NA|0|1|F|||||||||||||
92966474442|201803|0|0|0|0|0|0|0|1|F|0|5130685,1|0|4979474,96|0|4826605,18|6750|4678807,59|0|4515813|0|4357853,25|4198159,15
92966499263|201806|0|0|0|0|0|0|0|1||||||||||||||
92967431679|201806|0|0|25|0|29|24|0|1|F|||||0|0|0|0|0|0|450|204800|980927
92966475090|201806|0|0|0|0|0|0|0|2|F|1672524,79|40531439,91|1672786,29|39508118|0|36795646,14|0|35739605,45|0|34666473,35|0|33576962,1|32470311,93
92966473280|201709|0|0|0|0|0|0|12|1|F|||||||||||0|59228557,4|59097448,69
92966457172|201809|0|0|0|0|0|NA|0|1||||||||0|0|0|0|0|2409|285896
92966445335|201709|0|0|0|0|0|0|0|1|M|0|19978886,65|0|19428333,52|0|18873391,04|0|18314024,66|0|17750197,78|0|17181876,18|16609023,57
92966486534|201806|0|0|0|0|0|0|0|1|F|1558|3039616,15|0|12006785,91|0|4403713|0|3263001|0|8321878|0|8999653,01|5017346,7
92966486763|201809|0|0|0|0|0|NA|0|4|F|74674|4062485|23307|1083705.58|35950|1119248.58|780.47|780.47|0|0|0|22899.47|169.47
92967387178|201809|0|11|0|0|0|NA|0|1|M|35452|2213852|62958|2998594.45|66422|2930299.23|65670|3055141.43|67303|3058310.21|64974|3064547.32|3065600.86
92967425213|201709|0|0|0|0|0|0|0|1||||||||||||||
92966486729|201809|9|8|6|9|6|NA|6|3||362602.1|9602879.33|363487.2|9336733.76|734047.37|9431661.55|737482.56|9161655.12999999|726329.09|8891716.12|736473.65|8652851.77999999|8422670.29
92966453483|201809|0|0|0|0|0|NA|9|5|M|29258|1282070.26|29059|1213937.51|25002|1134662.13|25329|1061101.32|21298|989699.17|143947.44|1023568.17|828224.17
92967412734|201806|0|0|0|0|0|0|0|1|F|||||||||||||25000000
92966487275|201803|0|0|0|0|0|0|0|1|F|||||||||||||
92966467930|201709|0|13|0|0|0|0|0|2|F|6338|249322,66|0|0|0|0|19616|2129516|50532|2128048|37296|2247796|2243414,52
92966449929|201806|0|0|0|0|0|0|0|1|M|||0|0|0|0|0|0|0|0|0|15389|164188
92966466380|201712|0|0|0|0|0|0|0|3|F|750|81831,97|1199|90882|28868|5245521|29311|33778|117|313084|101|254492,81|2605,81
92966524179|201712|20|0|0|0|0|18|17|7|M|0|30826144,37|0|30450256,69|232975,52|30304491,24|0|29689900,27|718616,66|30024003,9|0|28917955,51|29170555,42
92966458745|201712|0|0|0|0|0|0|0|1|F|0|40966191,39|0|40608076,2|871390,33|41117156,27|0,83|39879212,31|871390,83|40379754,47|1,18|39133172,45|38753585,37
92967469643|201806|0|0|0|0|0|0|0|2|F|||||||||||||
92967418565|201803|0|0|0|26|57|85|26|2||0|0|0|0|3359|176959|25274|270710|11916|299988|6410|232415|389969
92966460722|201709|0|0|0|0|0|0|0|1|F|0|65967878,39|0|65059726,58|0|64143299,98|0|63218523,22|0|62285320,2|0|61343614,14|60393327,58
92966473740|201709|42|42|9|12|9|9|41|3|F|0|14161979,7|269679,29|14328094,02|270392,44|14224221,19|242697,58|14090908,51|515250,69|14256802,26|225468,67|13859309,02|13525066,78
92966454159|201709|0|0|0|0|0|0|0|1|M|0|40000000|0|40368748,33|0|40157045,03|0,33|39925191,73|0|39725260,62|0|39505094,58|39282029,05
92966498491|201806|0|0|0|0|0|0|72|1|F|44093|1848787,87|289452,92|1892945,87|5808|1870637,33|42899|1727728,33|30350|1578078,33|26776|1425334,45|1452929,45
92966455824|201712|0|0|0|0|0|0|0|1|M|84349|3966704,47|92798|3726553,01|78506|3628567,91|89495|3539972,31|84925|3898315,69|84575|3612286,09|3572112,57
92966517621|201712|0|0|0|0|0|0|0|1|M|130036|6071398,25|127904|5988104,39|114265|5815357,39|123608|5649179,39|114679|5440799,42|117276|5530966,93|5299098,49
92966447165|201709|0|0|0|0|0|0|0|1|M|0|24824314,45|0|24538225,71|0|24249315,18|0|23957555,03|0|23662917,15|0|23365373,16|23064894,4
92966528769|201809|0|0|0|0|0|NA|25|4|M|45574|3952669.48|50127|3883534.61|42430|3786682.57|46056|3905853.75|131886|3991683.75|38684|3931180.98|3847366.14
92966461516|201709|0|0|0|0|0|0|0|1|F|83|76|0|0|0|0|0|0|0|0|0|0|0
92966438396|201806|92|93|60|31|61|89|60|1|M|4022669,56|375018211,3|3494047,52|373787165,3|3493842,97|373102837,6|3494047,22|372413726,5|3678839,56|371903971,2|17062760,52|384588072,1|388301036,5
92966486860|201809|0|0|0|0|0|NA|0|1|F|||||||||||||
92966476109|201809|0|0|0|0|0|NA|9|5|F|349052.68|8921679.36|0|8417253.36|0|8258609.74|0|8096626.22|0|7931233.24|347305.17|8109663.36|7589928.45
92966455264|201806|13|0|9|42|72|100|10|2|M|28161|1112539,7|83702,37|1138191,7|142112,44|1164088,7|95437,65|1088241,78|24639|1114520,78|68884,82|1139029,78|1066259,55
92966457720|201709|46|15|43|77|105|133|14|1||149437,51|2300257,4|135201,72|2174689,79|139580,27|2070688,21|133135,35|1957584,43|7050|1728699,59|144556,1|1769527,42|1665613,85
92967428828|201803|0|0|0|0|0|1|0|2|M|26902|2122785,53|27157|1970559,53|32255|2217029,58|32894|839154,14|28320|1958246,67|29052|1751488,56|2090985,69
92966523242|201712|43|0|0|12|0|10|9|7|M|891061|39472541,12|880428|39127628,25|794434|38642149,34|873595|38375120,31|825332|37947459,73|845771|37607959,92|37144121,41
92966439832|201803|0|0|0|0|0|0|0|1|M|0|5029360,01|0|4990253,33|0|4950534,46|3750|4913943,25|0|4869220,59|0|4827606,33|4785340,35
92966468941|201803|72|75|73|75|0|0|39|1|F|286980,43|8824337,95|293955,02|8710919,84|220245,59|8514476,65|224552,66|8393663,25|523961,56|8565519,05|545176,75|8456699,82|8629883,51
92966459121|201709|0|0|0|0|0|0|0|1|F|||||||||||||
92966496990|201806|3|3|0|0|0|0|1|2|F|179052|5228059,11|186231,1|5138067,44|0|4852914,42|238014,85|4990225,14|188309,19|4838001,09|0|4545326,19|4439080,1
92966511328|201806|104|135|163|196|197|225|72|1|M|26845|1061955,75|197375,34|4158412,75|73677|3888658,75|90575|3888349,75|70998|3741360,45|72753|3595396,02|4471736,75
92966512451|201806|0|0|0|0|0|0|49|1||3305|260068|1470|91549|9119|1372278|26830|2384758|48274|1173850|94301,55|1343966|885004
92966459071|201712|0|0|0|0|0|0|0|1|F|2672|8860399,19|0|8411400,95|111192|8611678,1|2482|8046796,38|2170|7043973,56|0|6574871,13|6104522,18
92966503318|201803|0|0|0|0|0|0|0|1||0|0|0|0|0|0|0|0|0|0|0|0|0
92966500272|201712|14|0|0|0|0|10|0|1||22772|1161162,85|23767|974393,36|18975|899828,36|20979|875459,72|54193,27|1079130,36|112036,33|1105003,36|977297,43
92966511762|201809|0|0|0|14|0|NA|9|1||114303|4722799.43|523673.12|5102287.43|142158|4256729.34|111507|4656631.09|105842|4772073.09|107386|4791372.48|4630213.66
92966459078|201709|0|0|0|0|0|0|0|1|F|0|0|0|0|0|0|0|0|0|0|0|0|0
92966512568|201806|70|101|129|162|192|NA|38|1|M|0|46996249,22|0|46482748,11|0|45961931,97|0|45433697,17|0|44897937,34|0|44354546,04|43803413,8
92966443058|201712|0|0|0|0|0|0|0|1|M|||||||||0|0|0|0|0
92966474729|201809|0|0|0|0|0|NA|0|3|F|105152|3054846.67|108093.69|2985264.67|47303|2775256.51|110283|2869012.51|329451.33|2933801.51|39183|2894003.62|2970507.87
92966459139|201709|0|0|0|0|0|0|0|1|F|||0|19000000|0|19000000|0|19226335,71|0|19068298,92|0|18908090,94|18759931,03
92966469043|201712|0|0|0|0|0|0|0|1|F|0|11836811,67|0|11737645,25|0|11636995,45|0|11534841,07|0|11431158,86|0|11325925,58|11219119
92966464567|201712|101|129|157|190|221|250|67|5|F|0|17046070,11|0|16809710,91|0|16570669,96|0|16328916,81|0|16084420,35|0|15837149,48|15587073,09
92966477943|201712|0|0|0|0|0|0|0|1|F|0|0|0|0|0|0|0|0|0|0|0|0|0
92966439203|201712|0|0|0|0|0|0|23|1|M|16944|496754|29200|847903|27327|825421|35172|824620|28385|813096|28693|750706|737461
92966445869|201709|0|0|0|0|0|0|0|1|M|0|7949163,37|0|7783358,96|0|7615251,39|0|7444809,33|0|7271999,48|0|7096790,53|6919148,14
92966454383|201803|12|43|0|13|44|9|37|2|M|19145|1131017,39|19586|1213639,39|21179|1218368,39|20370|1259101,39|20659|1203574,39|20728|1184234,39|1204161,39
92966460792|201803|0|0|0|0|0|0|0|1|F|0|0|0|0|0|0|0|0|0|0|0|0|0
92967392539|201806|0|NA|NA|NA|NA|NA|0|1||||||||||||||
92966444195|201712|0|19|47|80|111|140|80|1|M|1367682,56|30463313,25|2078218,46|30769341,99|2795128,51|31077907,37|3529170,86|31399730,27|4272775,01|31727203,95|5031519,02|32065869,2|32413376,3
92966497270|201803|0|0|8|10|0|0|0|1||0|58750683,58|0|57966873,08|0|57171617,14|0|56364748,95|0|55546099,71|0|54715496,56|53872765,67
92966469005|201806|0|0|23|0|0|0|55|2|F|0|40761640,06|757639,86|41275603,76|1531109,41|41802363,78|2322103,22|42343578,3|757531,52|40526119,14|1529759,97|41042312,55|39166441,56
92966467885|201712|0|0|0|0|0|0|0|1|F|0|15775319,38|0|15240119,8|0|14695607,31|0|14141619,85|0|12365463,94|0|11774559,71|11173373,26
92966487602|201803|21|0|0|0|22|0|0|3||52092|2069450,81|70958|1864074,81|58238|1738367,07|53821,51|1678201,07|16938|2013892,93|60916|1978329,93|1907380,93
92966497242|201803|0|0|0|0|0|0|0|1||0|12943918,14|0|12639965,84|0|12330620,39|0|12015786,06|538405,82|12233770,92|0|11369258,76|11037366,26
92966505373|201803|2|33|1|3|34|62|0|1|M|||||||||||||
92966525035|201806|0|0|0|0|0|0|0|1|M|||||||||||||0
92966438293|201803|NA|29|58|NA|30|NA|55|1|M|||||31205,34|31205,34|||31306,81|31306,81|||13256,98
92966512004|201803|3|0|0|4|4|1|1|1|M|||||||||0|8817299,24|196055,88|8943780,22|8877804,18
92966444158|201806|63|94|122|NA|NA|NA|31|1||||||9595|9595|9595|9595|||||
92966497096|201806|0|0|0|0|0|0|0|1|F|||||||||||||
92966441742|201809|13|0|0|14|0|NA|9|2|M|6625|288721.35|26543.2|295000.35|6190|260043.38|5440|245431.59|5451|231600.97|4330|213810.4|200160.22
92966467376|201712|0|0|0|0|0|0|0|1||16629|1158479,13|16459|8071189,88|14878|1102186,68|15672|1166521,06|15323|1048427,59|14894|1020813,7|1325812,59
92966478919|201803|0|0|0|0|0|0|0|2|F|48160|1846125,05|45541|1732535,55|43254|1619824,47|46453|1794303,25|43659|1668114,42|45317|1511806,57|1314032,18
92966464788|201712|32|0|0|0|0|NA|0|1||0|17266793,13|0|17028487,26|0|16805797,71|0|16539114,35|0|16287896,17|0|16032220,34|15772007,75
92966512416|201712|0|0|0|0|0|0|0|1|M|0|155098063|0|154865246|0|154646230|0|154425805|0|154188807|0|153965439|152643780
92966476098|201803|0|NA|NA|NA|NA|NA|0|1|F|||||||||0|63000000|0|63000000|63609522,55
92966438714|201709|0|13|41|75|103|131|43|1||||||0|0|4941|1004373|6296|819982|5997|994556|920839
92967435247|201806|42|73|101|134|164|192|10|1|M|||||||||||||
92966446022|201709|0|0|0|34|0|0|2|1|M|55395|2477457,1|64201|2878061,46|39903|2659108,01|41125|2538856,2|281459,2|3058836,2|35036|2775765,22|0
92966497039|201712|0|0|0|0|14|0|0|1|F|82425|3201031,81|194909,6|3276408,81|148448,86|3118342,81|73462|2947451,48|97067,39|2863567,48|66074|2732204,2|2605868,98
92967428810|201803|0|0|0|0|0|0|0|1|F|73223|3295311,1|54245|3031775,68|56501,29|3262672,28|69594|3402162,44|78943|3278117,24|36365|4010333,24|4382823,94
92966471223|201803|0|0|4|6|0|0|3|1|F|180995,37|8277393,97|181139,58|8193745,32|181244,46|8109076,06|180838,3|8022902,43|181196,37|7936488,68|0|7667503,11|7578685,52
92967374752|201809|0|0|0|0|24|NA|0|1||||||||||||||
92966442341|201806|0|0|0|0|0|0|0|1|M|29682|1324489,63|24544|853164,28|16409|569337,64|9240|279723,45|3267|3267|0|0|0
92966445835|201803|0|0|0|0|0|NA|0|1|M|0|2801335,07|0|2661524,63|0|2519974,17|0|2376661,48|0|2231565,39|0|2084663,71|1935934,24
92966465774|201709|117|85|113|117|114|142|85|1|F|||||||0|10174312,5|0|10087901,05|0|9739839,74|9909617,32
92966474696|201803|0|0|0|0|0|0|0|1|F|0|14774852,83|0|14362667,09|0|13946571,1|0|13526526,6|0|13102496,32|0|12674442,98|12242328,31
92966458995|201709|0|0|0|0|0|0|4|1|F|480635|158316615,3|0|157366466,9|0|156892322,1|479035|156892538,5|0|155929957,3|0|155441644,2|155457278,2
92966511908|201803|0|0|0|0|0|0|8|1|M|229550|10421904,04|218156|9785630,02|235682|10883637,09|238846|10518690,44|232714|9785877,1|214369|8985959,03|10463483,3
92967456916|201806|75|106|134|167|197|225|43|1||0|6685609,39|0|6618089,14|0|6549445,23|0|6479659,52|0|6408711,86|0|6336584,11|6263256,11
92966471152|201809|0|0|0|0|0|NA|0|1||0|0|0|0|0|0|0|0|0|0|0|0|0
92966494249|201803|0|0|0|0|0|0|0|1|F|0|26308513,43|0|25421282,8|0|24270398,97|0|24366227,94|0|23706965,48|0|23041696,02|22370364,86
92966450601|201709|0|13|0|14|0|0|10|1|M|10891|675768|14148|679499|193733,84|756575|383474,51|773626|17175,18|327851,13|19675|650834|792812
92966452417|201709|0|0|0|0|0|0|0|2|M|0|0|0|0|0|0|0|0|0|0|0|0|0
92966467789|201803|0|0|0|0|0|0|0|2|F|0|0|0|0|0|0|0|0|0|0|0|0|0
92967388713|201806|56|NA|NA|NA|NA|NA|56|1||||||||||||||
92966467540|201806|10|10|38|40|40|7|39|1|F|||||||||||||12054578,33
92966494320|201803|0|0|0|0|0|0|0|1|F|||||||||||0|4950025,33|4952801,87
92966486940|201803|70|101|130|162|193|221|37|6|F|0|0|2768|707368|17143|715895,06|35392|3124819,67|74398|3132005,58|73277|3071935,99|3006411,35
92966448831|201806|0|14|0|13|43|71|0|1|M|18548|777750,77|18887|745903,95|17970|815156,15|18824|774905,07|18628|821147,17|66796,55|833541,47|845576,58
92967453699|201803|0|0|0|0|0|0|0|1|M|||||||||||||
92966526080|201803|0|0|0|0|0|0|0|1|M|||51076|116838872,7|51076|117852333,5|243945|117304835,3|0|116497433,4|0|115929055,3|115523989,1
92966464609|201709|0|0|0|0|0|0|0|1|F|0|0|0|0|0|0|0|0|0|0|0|0|0
92966486695|201712|0|0|0|0|0|0|0|2|F|||||||||||||
92966452956|201709|9|8|6|9|6|6|7|1|M|||||0|12060152,1|60484,83|12002283,56|0|11821469,58|0|11699130,41|11574747,05
92967480533|201803|123|154|0|0|0|0|90|4|F|||||||||||1334|300034|306729
92966476358|201806|0|0|9|0|11|0|0|1|F|119395|4017287,65|78294|2758633,02|56908|1932979,5|86207|4055517,83|89780|5688539|141177|6387120,12|4369648,23
92966513272|201809|0|0|0|0|0|NA|0|4|M|||||||0|0|0|0|0|0|220000
92966474528|201806|51|82|110|113|112|109|50|1||0|36690537,17|0|36307415,5|0|35867782,83|0|35429415,08|481439,19|35487713,91|0|34556110,9|348.644.167.899.999
92966471101|201803|17|18|NA|NA|NA|NA|15|4|F|298471,48|8400685,35|0|7927685,87|297654,72|8048363,14|0|7571248,25|0|7389270,06|0|7204738,55|7314938,25
92966507992|201803|61|64|93|94|95|123|59|1|M|||||||||||||13500000
92967453525|201712|43|71|37|0|0|0|9|2|F|242804,67|1346974|7804|1363464|36285|1315249|29458|1209707|26610|1102385|24065|996450|1027274
92966444457|201712|0|0|0|0|0|0|0|1|M|||||||||||||
92966499313|201709|43|73|10|44|41|69|42|1||380217,57|9045206,86|578707,35|9166370,44|527256,11|9036642,97|726789,87|9156939,4|777421,23|9127361,32|827999,45|9096744,87|9016763,87
92966524230|201806|0|0|0|0|0|0|0|3|M|0|0|0|0|0|300000|0|0|0|400000|0|0|0
92966486891|201809|0|0|NA|NA|NA|NA|0|2||0|1419375.52|0|1355036.23|0|1289648.4|0|1223195.96|0|1155660.84|0|1087024.96|1017271.25
92966463037|201712|0|0|0|0|0|0|0|3|F|0|0|0|0|0|0|0|0|0|0|0|0|0
92966449070|201803|41|0|0|0|14|0|8|1|M|87894,12|1319422|151267,38|1349145|30836|1201997|92580,85|1229059|28879|1134192,23|27907|1103438,55|1063205,55
92966461280|201803|0|0|0|0|0|0|0|1|F|0|14011589,72|0|13942583,77|0|13872546,14|0|13801460,65|0|13729312,15|0|13656084,46|13581761,43
92966487363|201803|0|0|0|0|0|19|19|1||0|52972013,97|0|52523861,93|0|52072799,09|0|51618807,37|0|51161867,68|0|50701960,93|50239067,02
92966499341|201803|0|0|0|0|0|0|0|1|F|||||||||||||
92967401882|201806|0|0|NA|NA|NA|NA|0|1|F|0|12872417,79|0|12759240,23|0|12644695,12|0|12528766,32|0|12411437,67|0|12292691,01|12172510,19
92966512081|201803|0|0|0|0|0|0|23|1|M|3220994,39|293755780,5|3199384,96|293329451,5|3177241,72|292898597,5|3154987,92|292463601,7|3133322,57|292025122,9|3110789,92|291581666,5|292100324,5
92966511930|201712|NA|NA|NA|NA|NA|NA|18|4|M|0|113208344,4|0|111784918,9|0|110345341,2|0|108889427,8|0|107416993,5|0|105927850,7|104421809,8
92966463281|201809|0|0|0|0|0|NA|0|1|F|0|7853483.09|0|7455450.68|0|7053048.09|0|6646227.85|0|6234941.53|0|5819139.64|5398772.74
92967392568|201709|60|90|118|152|NA|NA|28|1||||||||||0|0|0|0|0
92966472808|201809|0|0|0|0|0|NA|0|1|F|||||||||||||
92966479096|201709|0|0|0|0|0|0|0|1|F|264271,24|6234590,22|264271,24|6027681,2|264271,24|5818886,89|264271,24|5608190,12|264271,24|5395573,54|264271,24|5181019,68|4964510,87
92966468339|201806|75|106|134|167|197|225|43|1||90931|4266683,77|92867|4078050,77|90068|4282820,77|90154|4078402,77|87516|3875918,77|84024|4257442,77|3431077,77
92966463783|201712|0|9|37|12|43|0|9|1|F|18397|951436,41|18773|867607,41|16223|843221,41|18895|878873,41|16105|793702,41|16597|769671,41|738404,41
92966476104|201712|0|0|0|0|0|0|0|1|F|||||||||||||
92966486129|201809|0|0|0|0|0|NA|0|2||||||||||||||
92966486832|201806|8|8|5|8|7|0|6|1|F|272693,99|8695004,69|203995,63|8564143,15|131152,94|8428618,12|141190,59|8375449,27|141307,23|8311831,24|141263,95|8247521,1|8041453,44
92967388624|201709|0|0|6|7|0|0|7|1||24767|1526747|29206|2082676,26|40257|2422011,38|42829|1995423,19|50213|2948468,96|52378|2361981,27|3242582,9
92966466785|201806|0|0|0|0|0|0|0|1|F|9939|36754,67|63|63|0|0|0|0|0|0|0|0|0
92967459538|201803|0|14|0|0|0|0|8|1||5834|246016|4883|210899|4871|175554|5082|139530|20927,47|162839,47|3989|64527|25005
92966438281|201712|0|0|0|0|0|0|0|1|M|100783|3118009,61|35704|2846736,94|26255|2718153,27|29128|2645767,24|87672|2704311,24|0|0|0
92966478268|201809|0|0|0|0|0|NA|0|2|F|0|33000808.55|0|32621271.62|0|32237205.24|0|31848555.35|0|31455267.25|0|31057285.57|30654554.32
92966441380|201712|0|0|0|0|0|0|0|2|M|0|0|0|0|0|0|0|0|0|0|0|0|0
92966467231|201712|0|0|0|0|0|NA|0|1|F|||||||||||0|2000000|2019944,05
92966511750|201806|0|0|9|0|11|39|43|2|M|59270|141750,93|41259|2626537|82857|3403907|90750|2672092,93|85406|2932447,94|1497626,71|3538176,93|2718003,93
92967397952|201712|0|9|0|12|0|0|9|2||||||||||0|0|9778|458595|418526
92966475032|201809|0|11|0|0|0|NA|9|5|F|||||||||0|0|45131|5018373|4912783
92966476589|201806|0|0|0|0|11|0|10|2|F|28822|1137216,04|27311|1106909,04|26812|1074985,98|26301|1037518,98|24204|1011222,98|23162|1081315,87|1104386,87
92967472682|201709|0|0|0|0|0|0|0|1|M|43832|1886127,62|44653|1928032,63|39833|2012307,41|46387|1942958,71|44133|2039350,69|42309|1950313,26|1934089,86
92966461156|201803|0|0|0|0|0|0|0|1|F|59148|3452110,81|51305|3145761,81|60196|3753964,98|58503|3438252,98|46158|3093642,98|48235|2841602,98|2591814,98
